rowname,factor,Freq,cumFreq,relative,cumProp,d1,d2,d3,TimeofDay
67,67,3,693,0.00378310214375788,0.873896595208071,Iso,M,SIP-S2-1,Night
68,68,3,696,0.00378310214375788,0.877679697351829,Iso,M,SIP-S2-1,Night
70,70,2,698,0.00252206809583859,0.880201765447667,Iso,M,SIP-S2-1,Night
71,71,1,699,0.00126103404791929,0.881462799495586,Iso,M,SIP-S2-1,Night
72,72,1,700,0.00126103404791929,0.882723833543506,Iso,M,SIP-S2-1,Night
73,73,3,703,0.00378310214375788,0.886506935687264,Iso,M,SIP-S2-1,Night
74,74,1,704,0.00126103404791929,0.887767969735183,Iso,M,SIP-S2-1,Night
75,75,4,708,0.00504413619167718,0.89281210592686,Iso,M,SIP-S2-1,Night
76,76,2,710,0.00252206809583859,0.895334174022699,Iso,M,SIP-S2-1,Night
77,77,2,712,0.00252206809583859,0.897856242118537,Iso,M,SIP-S2-1,Night
79,79,1,713,0.00126103404791929,0.899117276166457,Iso,M,SIP-S2-1,Night
80,80,3,716,0.00378310214375788,0.902900378310214,Iso,M,SIP-S2-1,Night
82,82,1,717,0.00126103404791929,0.904161412358134,Iso,M,SIP-S2-1,Night
83,83,2,719,0.00252206809583859,0.906683480453972,Iso,M,SIP-S2-1,Night
84,84,1,720,0.00126103404791929,0.907944514501892,Iso,M,SIP-S2-1,Night
85,85,2,722,0.00252206809583859,0.91046658259773,Iso,M,SIP-S2-1,Night
86,86,3,725,0.00378310214375788,0.914249684741488,Iso,M,SIP-S2-1,Night
87,87,1,726,0.00126103404791929,0.915510718789407,Iso,M,SIP-S2-1,Night
89,89,2,728,0.00252206809583859,0.918032786885246,Iso,M,SIP-S2-1,Night
94,94,1,729,0.00126103404791929,0.919293820933165,Iso,M,SIP-S2-1,Night
95,95,1,730,0.00126103404791929,0.920554854981084,Iso,M,SIP-S2-1,Night
96,96,2,732,0.00252206809583859,0.923076923076923,Iso,M,SIP-S2-1,Night
97,97,1,733,0.00126103404791929,0.924337957124842,Iso,M,SIP-S2-1,Night
99,99,1,734,0.00126103404791929,0.925598991172762,Iso,M,SIP-S2-1,Night
100,100,3,737,0.00378310214375788,0.92938209331652,Iso,M,SIP-S2-1,Night
103,103,3,740,0.00378310214375788,0.933165195460277,Iso,M,SIP-S2-1,Night
104,104,1,741,0.00126103404791929,0.934426229508197,Iso,M,SIP-S2-1,Night
106,106,1,742,0.00126103404791929,0.935687263556116,Iso,M,SIP-S2-1,Night
111,111,1,743,0.00126103404791929,0.936948297604035,Iso,M,SIP-S2-1,Night
113,113,1,744,0.00126103404791929,0.938209331651955,Iso,M,SIP-S2-1,Night
116,116,2,746,0.00252206809583859,0.940731399747793,Iso,M,SIP-S2-1,Night
119,119,1,747,0.00126103404791929,0.941992433795713,Iso,M,SIP-S2-1,Night
122,122,1,748,0.00126103404791929,0.943253467843632,Iso,M,SIP-S2-1,Night
125,125,1,749,0.00126103404791929,0.944514501891551,Iso,M,SIP-S2-1,Night
126,126,2,751,0.00252206809583859,0.94703656998739,Iso,M,SIP-S2-1,Night
127,127,1,752,0.00126103404791929,0.948297604035309,Iso,M,SIP-S2-1,Night
130,130,1,753,0.00126103404791929,0.949558638083228,Iso,M,SIP-S2-1,Night
132,132,1,754,0.00126103404791929,0.950819672131148,Iso,M,SIP-S2-1,Night
134,134,1,755,0.00126103404791929,0.952080706179067,Iso,M,SIP-S2-1,Night
135,135,1,756,0.00126103404791929,0.953341740226986,Iso,M,SIP-S2-1,Night
136,136,1,757,0.00126103404791929,0.954602774274905,Iso,M,SIP-S2-1,Night
139,139,2,759,0.00252206809583859,0.957124842370744,Iso,M,SIP-S2-1,Night
144,144,1,760,0.00126103404791929,0.958385876418663,Iso,M,SIP-S2-1,Night
148,148,1,761,0.00126103404791929,0.959646910466583,Iso,M,SIP-S2-1,Night
149,149,1,762,0.00126103404791929,0.960907944514502,Iso,M,SIP-S2-1,Night
153,153,1,763,0.00126103404791929,0.962168978562421,Iso,M,SIP-S2-1,Night
160,160,1,764,0.00126103404791929,0.96343001261034,Iso,M,SIP-S2-1,Night
162,162,2,766,0.00252206809583859,0.965952080706179,Iso,M,SIP-S2-1,Night
166,166,3,769,0.00378310214375788,0.969735182849937,Iso,M,SIP-S2-1,Night
184,184,1,770,0.00126103404791929,0.970996216897856,Iso,M,SIP-S2-1,Night
189,189,1,771,0.00126103404791929,0.972257250945776,Iso,M,SIP-S2-1,Night
190,190,1,772,0.00126103404791929,0.973518284993695,Iso,M,SIP-S2-1,Night
191,191,1,773,0.00126103404791929,0.974779319041614,Iso,M,SIP-S2-1,Night
202,202,1,774,0.00126103404791929,0.976040353089533,Iso,M,SIP-S2-1,Night
206,206,1,775,0.00126103404791929,0.977301387137453,Iso,M,SIP-S2-1,Night
207,207,1,776,0.00126103404791929,0.978562421185372,Iso,M,SIP-S2-1,Night
210,210,1,777,0.00126103404791929,0.979823455233291,Iso,M,SIP-S2-1,Night
230,230,1,778,0.00126103404791929,0.981084489281211,Iso,M,SIP-S2-1,Night
240,240,1,779,0.00126103404791929,0.98234552332913,Iso,M,SIP-S2-1,Night
241,241,1,780,0.00126103404791929,0.983606557377049,Iso,M,SIP-S2-1,Night
251,251,1,781,0.00126103404791929,0.984867591424969,Iso,M,SIP-S2-1,Night
257,257,1,782,0.00126103404791929,0.986128625472888,Iso,M,SIP-S2-1,Night
260,260,1,783,0.00126103404791929,0.987389659520807,Iso,M,SIP-S2-1,Night
263,263,1,784,0.00126103404791929,0.988650693568726,Iso,M,SIP-S2-1,Night
275,275,1,785,0.00126103404791929,0.989911727616646,Iso,M,SIP-S2-1,Night
277,277,1,786,0.00126103404791929,0.991172761664565,Iso,M,SIP-S2-1,Night
279,279,1,787,0.00126103404791929,0.992433795712484,Iso,M,SIP-S2-1,Night
307,307,1,788,0.00126103404791929,0.993694829760404,Iso,M,SIP-S2-1,Night
313,313,1,789,0.00126103404791929,0.994955863808323,Iso,M,SIP-S2-1,Night
400,400,1,790,0.00126103404791929,0.996216897856242,Iso,M,SIP-S2-1,Night
429,429,1,791,0.00126103404791929,0.997477931904161,Iso,M,SIP-S2-1,Night
436,436,1,792,0.00126103404791929,0.998738965952081,Iso,M,SIP-S2-1,Night
443,443,1,793,0.00126103404791929,1,Iso,M,SIP-S2-1,Night
5,5,27,27,0.0656934306569343,0.0656934306569343,Grp,M,SIP-S2-1,Night
6,6,28,55,0.0681265206812652,0.1338199513382,Grp,M,SIP-S2-1,Night
7,7,20,75,0.048661800486618,0.182481751824818,Grp,M,SIP-S2-1,Night
8,8,24,99,0.0583941605839416,0.240875912408759,Grp,M,SIP-S2-1,Night
9,9,18,117,0.0437956204379562,0.284671532846715,Grp,M,SIP-S2-1,Night
10,10,14,131,0.0340632603406326,0.318734793187348,Grp,M,SIP-S2-1,Night
11,11,19,150,0.0462287104622871,0.364963503649635,Grp,M,SIP-S2-1,Night
12,12,14,164,0.0340632603406326,0.399026763990268,Grp,M,SIP-S2-1,Night
13,13,10,174,0.024330900243309,0.423357664233577,Grp,M,SIP-S2-1,Night
14,14,12,186,0.0291970802919708,0.452554744525548,Grp,M,SIP-S2-1,Night
15,15,13,199,0.0316301703163017,0.484184914841849,Grp,M,SIP-S2-1,Night
16,16,9,208,0.0218978102189781,0.506082725060827,Grp,M,SIP-S2-1,Night
17,17,3,211,0.0072992700729927,0.51338199513382,Grp,M,SIP-S2-1,Night
18,18,6,217,0.0145985401459854,0.527980535279805,Grp,M,SIP-S2-1,Night
19,19,7,224,0.0170316301703163,0.545012165450122,Grp,M,SIP-S2-1,Night
20,20,7,231,0.0170316301703163,0.562043795620438,Grp,M,SIP-S2-1,Night
21,21,6,237,0.0145985401459854,0.576642335766423,Grp,M,SIP-S2-1,Night
22,22,2,239,0.0048661800486618,0.581508515815085,Grp,M,SIP-S2-1,Night
23,23,5,244,0.0121654501216545,0.59367396593674,Grp,M,SIP-S2-1,Night
24,24,3,247,0.0072992700729927,0.600973236009732,Grp,M,SIP-S2-1,Night
25,25,6,253,0.0145985401459854,0.615571776155718,Grp,M,SIP-S2-1,Night
26,26,6,259,0.0145985401459854,0.630170316301703,Grp,M,SIP-S2-1,Night
27,27,4,263,0.0097323600973236,0.639902676399027,Grp,M,SIP-S2-1,Night
28,28,6,269,0.0145985401459854,0.654501216545012,Grp,M,SIP-S2-1,Night
29,29,2,271,0.0048661800486618,0.659367396593674,Grp,M,SIP-S2-1,Night
30,30,4,275,0.0097323600973236,0.669099756690998,Grp,M,SIP-S2-1,Night
31,31,3,278,0.0072992700729927,0.67639902676399,Grp,M,SIP-S2-1,Night
32,32,1,279,0.0024330900243309,0.678832116788321,Grp,M,SIP-S2-1,Night
33,33,3,282,0.0072992700729927,0.686131386861314,Grp,M,SIP-S2-1,Night
34,34,2,284,0.0048661800486618,0.690997566909976,Grp,M,SIP-S2-1,Night
35,35,3,287,0.0072992700729927,0.698296836982968,Grp,M,SIP-S2-1,Night
36,36,3,290,0.0072992700729927,0.705596107055961,Grp,M,SIP-S2-1,Night
37,37,4,294,0.0097323600973236,0.715328467153285,Grp,M,SIP-S2-1,Night
38,38,2,296,0.0048661800486618,0.720194647201947,Grp,M,SIP-S2-1,Night
39,39,2,298,0.0048661800486618,0.725060827250608,Grp,M,SIP-S2-1,Night
40,40,1,299,0.0024330900243309,0.727493917274939,Grp,M,SIP-S2-1,Night
41,41,4,303,0.0097323600973236,0.737226277372263,Grp,M,SIP-S2-1,Night
43,43,5,308,0.0121654501216545,0.749391727493917,Grp,M,SIP-S2-1,Night
44,44,2,310,0.0048661800486618,0.754257907542579,Grp,M,SIP-S2-1,Night
45,45,2,312,0.0048661800486618,0.759124087591241,Grp,M,SIP-S2-1,Night
46,46,1,313,0.0024330900243309,0.761557177615572,Grp,M,SIP-S2-1,Night
47,47,4,317,0.0097323600973236,0.771289537712895,Grp,M,SIP-S2-1,Night
48,48,1,318,0.0024330900243309,0.773722627737226,Grp,M,SIP-S2-1,Night
50,50,2,320,0.0048661800486618,0.778588807785888,Grp,M,SIP-S2-1,Night
51,51,2,322,0.0048661800486618,0.78345498783455,Grp,M,SIP-S2-1,Night
52,52,1,323,0.0024330900243309,0.785888077858881,Grp,M,SIP-S2-1,Night
53,53,4,327,0.0097323600973236,0.795620437956204,Grp,M,SIP-S2-1,Night
54,54,3,330,0.0072992700729927,0.802919708029197,Grp,M,SIP-S2-1,Night
55,55,3,333,0.0072992700729927,0.81021897810219,Grp,M,SIP-S2-1,Night
56,56,3,336,0.0072992700729927,0.817518248175183,Grp,M,SIP-S2-1,Night
57,57,3,339,0.0072992700729927,0.824817518248175,Grp,M,SIP-S2-1,Night
58,58,2,341,0.0048661800486618,0.829683698296837,Grp,M,SIP-S2-1,Night
59,59,1,342,0.0024330900243309,0.832116788321168,Grp,M,SIP-S2-1,Night
61,61,3,345,0.0072992700729927,0.839416058394161,Grp,M,SIP-S2-1,Night
62,62,1,346,0.0024330900243309,0.841849148418491,Grp,M,SIP-S2-1,Night
64,64,1,347,0.0024330900243309,0.844282238442822,Grp,M,SIP-S2-1,Night
65,65,1,348,0.0024330900243309,0.846715328467153,Grp,M,SIP-S2-1,Night
66,66,1,349,0.0024330900243309,0.849148418491484,Grp,M,SIP-S2-1,Night
67,67,1,350,0.0024330900243309,0.851581508515815,Grp,M,SIP-S2-1,Night
68,68,4,354,0.0097323600973236,0.861313868613139,Grp,M,SIP-S2-1,Night
69,69,2,356,0.0048661800486618,0.866180048661801,Grp,M,SIP-S2-1,Night
71,71,1,357,0.0024330900243309,0.868613138686131,Grp,M,SIP-S2-1,Night
73,73,1,358,0.0024330900243309,0.871046228710462,Grp,M,SIP-S2-1,Night
74,74,1,359,0.0024330900243309,0.873479318734793,Grp,M,SIP-S2-1,Night
75,75,2,361,0.0048661800486618,0.878345498783455,Grp,M,SIP-S2-1,Night
76,76,1,362,0.0024330900243309,0.880778588807786,Grp,M,SIP-S2-1,Night
79,79,1,363,0.0024330900243309,0.883211678832117,Grp,M,SIP-S2-1,Night
82,82,1,364,0.0024330900243309,0.885644768856448,Grp,M,SIP-S2-1,Night
83,83,1,365,0.0024330900243309,0.888077858880779,Grp,M,SIP-S2-1,Night
84,84,1,366,0.0024330900243309,0.89051094890511,Grp,M,SIP-S2-1,Night
87,87,2,368,0.0048661800486618,0.895377128953771,Grp,M,SIP-S2-1,Night
89,89,2,370,0.0048661800486618,0.900243309002433,Grp,M,SIP-S2-1,Night
91,91,1,371,0.0024330900243309,0.902676399026764,Grp,M,SIP-S2-1,Night
93,93,1,372,0.0024330900243309,0.905109489051095,Grp,M,SIP-S2-1,Night
97,97,1,373,0.0024330900243309,0.907542579075426,Grp,M,SIP-S2-1,Night
100,100,1,374,0.0024330900243309,0.909975669099757,Grp,M,SIP-S2-1,Night
103,103,1,375,0.0024330900243309,0.912408759124088,Grp,M,SIP-S2-1,Night
104,104,1,376,0.0024330900243309,0.914841849148418,Grp,M,SIP-S2-1,Night
106,106,1,377,0.0024330900243309,0.917274939172749,Grp,M,SIP-S2-1,Night
112,112,1,378,0.0024330900243309,0.91970802919708,Grp,M,SIP-S2-1,Night
116,116,2,380,0.0048661800486618,0.924574209245742,Grp,M,SIP-S2-1,Night
119,119,1,381,0.0024330900243309,0.927007299270073,Grp,M,SIP-S2-1,Night
120,120,2,383,0.0048661800486618,0.931873479318735,Grp,M,SIP-S2-1,Night
127,127,1,384,0.0024330900243309,0.934306569343066,Grp,M,SIP-S2-1,Night
135,135,1,385,0.0024330900243309,0.936739659367397,Grp,M,SIP-S2-1,Night
146,146,1,386,0.0024330900243309,0.939172749391727,Grp,M,SIP-S2-1,Night
152,152,2,388,0.0048661800486618,0.944038929440389,Grp,M,SIP-S2-1,Night
153,153,1,389,0.0024330900243309,0.94647201946472,Grp,M,SIP-S2-1,Night
154,154,1,390,0.0024330900243309,0.948905109489051,Grp,M,SIP-S2-1,Night
155,155,1,391,0.0024330900243309,0.951338199513382,Grp,M,SIP-S2-1,Night
156,156,1,392,0.0024330900243309,0.953771289537713,Grp,M,SIP-S2-1,Night
158,158,1,393,0.0024330900243309,0.956204379562044,Grp,M,SIP-S2-1,Night
175,175,1,394,0.0024330900243309,0.958637469586375,Grp,M,SIP-S2-1,Night
182,182,1,395,0.0024330900243309,0.961070559610706,Grp,M,SIP-S2-1,Night
192,192,1,396,0.0024330900243309,0.963503649635036,Grp,M,SIP-S2-1,Night
195,195,1,397,0.0024330900243309,0.965936739659367,Grp,M,SIP-S2-1,Night
201,201,1,398,0.0024330900243309,0.968369829683698,Grp,M,SIP-S2-1,Night
205,205,1,399,0.0024330900243309,0.970802919708029,Grp,M,SIP-S2-1,Night
212,212,1,400,0.0024330900243309,0.97323600973236,Grp,M,SIP-S2-1,Night
214,214,1,401,0.0024330900243309,0.975669099756691,Grp,M,SIP-S2-1,Night
244,244,1,402,0.0024330900243309,0.978102189781022,Grp,M,SIP-S2-1,Night
249,249,1,403,0.0024330900243309,0.980535279805353,Grp,M,SIP-S2-1,Night
261,261,2,405,0.0048661800486618,0.985401459854015,Grp,M,SIP-S2-1,Night
265,265,1,406,0.0024330900243309,0.987834549878345,Grp,M,SIP-S2-1,Night
274,274,1,407,0.0024330900243309,0.990267639902676,Grp,M,SIP-S2-1,Night
316,316,1,408,0.0024330900243309,0.992700729927007,Grp,M,SIP-S2-1,Night
338,338,1,409,0.0024330900243309,0.995133819951338,Grp,M,SIP-S2-1,Night
365,365,1,410,0.0024330900243309,0.997566909975669,Grp,M,SIP-S2-1,Night
516,516,1,411,0.0024330900243309,1,Grp,M,SIP-S2-1,Night
5,5,104,104,0.0923623445825933,0.0923623445825933,Grp,M,SIP-S2-10,Night
6,6,87,191,0.0772646536412078,0.169626998223801,Grp,M,SIP-S2-10,Night
7,7,57,248,0.0506216696269982,0.220248667850799,Grp,M,SIP-S2-10,Night
8,8,49,297,0.0435168738898757,0.263765541740675,Grp,M,SIP-S2-10,Night
9,9,38,335,0.0337477797513322,0.297513321492007,Grp,M,SIP-S2-10,Night
10,10,44,379,0.0390763765541741,0.336589698046181,Grp,M,SIP-S2-10,Night
11,11,32,411,0.0284191829484902,0.365008880994671,Grp,M,SIP-S2-10,Night
12,12,32,443,0.0284191829484902,0.393428063943162,Grp,M,SIP-S2-10,Night
13,13,27,470,0.0239786856127886,0.41740674955595,Grp,M,SIP-S2-10,Night
14,14,33,503,0.0293072824156306,0.446714031971581,Grp,M,SIP-S2-10,Night
15,15,21,524,0.0186500888099467,0.465364120781528,Grp,M,SIP-S2-10,Night
16,16,31,555,0.0275310834813499,0.492895204262877,Grp,M,SIP-S2-10,Night
17,17,19,574,0.0168738898756661,0.509769094138544,Grp,M,SIP-S2-10,Night
18,18,24,598,0.0213143872113677,0.531083481349911,Grp,M,SIP-S2-10,Night
19,19,22,620,0.019538188277087,0.550621669626998,Grp,M,SIP-S2-10,Night
20,20,22,642,0.019538188277087,0.570159857904085,Grp,M,SIP-S2-10,Night
21,21,20,662,0.0177619893428064,0.587921847246892,Grp,M,SIP-S2-10,Night
22,22,19,681,0.0168738898756661,0.604795737122558,Grp,M,SIP-S2-10,Night
23,23,16,697,0.0142095914742451,0.619005328596803,Grp,M,SIP-S2-10,Night
24,24,20,717,0.0177619893428064,0.636767317939609,Grp,M,SIP-S2-10,Night
25,25,16,733,0.0142095914742451,0.650976909413854,Grp,M,SIP-S2-10,Night
26,26,12,745,0.0106571936056838,0.661634103019538,Grp,M,SIP-S2-10,Night
27,27,19,764,0.0168738898756661,0.678507992895204,Grp,M,SIP-S2-10,Night
28,28,14,778,0.0124333925399645,0.690941385435169,Grp,M,SIP-S2-10,Night
29,29,9,787,0.00799289520426288,0.698934280639432,Grp,M,SIP-S2-10,Night
30,30,9,796,0.00799289520426288,0.706927175843695,Grp,M,SIP-S2-10,Night
31,31,13,809,0.0115452930728242,0.718472468916519,Grp,M,SIP-S2-10,Night
32,32,19,828,0.0168738898756661,0.735346358792185,Grp,M,SIP-S2-10,Night
33,33,4,832,0.00355239786856128,0.738898756660746,Grp,M,SIP-S2-10,Night
34,34,9,841,0.00799289520426288,0.746891651865009,Grp,M,SIP-S2-10,Night
35,35,10,851,0.0088809946714032,0.755772646536412,Grp,M,SIP-S2-10,Night
36,36,10,861,0.0088809946714032,0.764653641207815,Grp,M,SIP-S2-10,Night
37,37,8,869,0.00710479573712256,0.771758436944938,Grp,M,SIP-S2-10,Night
38,38,4,873,0.00355239786856128,0.775310834813499,Grp,M,SIP-S2-10,Night
39,39,5,878,0.0044404973357016,0.779751332149201,Grp,M,SIP-S2-10,Night
40,40,10,888,0.0088809946714032,0.788632326820604,Grp,M,SIP-S2-10,Night
41,41,9,897,0.00799289520426288,0.796625222024867,Grp,M,SIP-S2-10,Night
42,42,5,902,0.0044404973357016,0.801065719360569,Grp,M,SIP-S2-10,Night
43,43,2,904,0.00177619893428064,0.802841918294849,Grp,M,SIP-S2-10,Night
44,44,8,912,0.00710479573712256,0.809946714031972,Grp,M,SIP-S2-10,Night
45,45,7,919,0.00621669626998224,0.816163410301954,Grp,M,SIP-S2-10,Night
46,46,4,923,0.00355239786856128,0.819715808170515,Grp,M,SIP-S2-10,Night
47,47,11,934,0.00976909413854352,0.829484902309059,Grp,M,SIP-S2-10,Night
48,48,9,943,0.00799289520426288,0.837477797513322,Grp,M,SIP-S2-10,Night
49,49,5,948,0.0044404973357016,0.841918294849023,Grp,M,SIP-S2-10,Night
50,50,4,952,0.00355239786856128,0.845470692717584,Grp,M,SIP-S2-10,Night
51,51,2,954,0.00177619893428064,0.847246891651865,Grp,M,SIP-S2-10,Night
52,52,3,957,0.00266429840142096,0.849911190053286,Grp,M,SIP-S2-10,Night
53,53,1,958,0.00088809946714032,0.850799289520426,Grp,M,SIP-S2-10,Night
54,54,2,960,0.00177619893428064,0.852575488454707,Grp,M,SIP-S2-10,Night
55,55,4,964,0.00355239786856128,0.856127886323268,Grp,M,SIP-S2-10,Night
56,56,4,968,0.00355239786856128,0.85968028419183,Grp,M,SIP-S2-10,Night
57,57,2,970,0.00177619893428064,0.86145648312611,Grp,M,SIP-S2-10,Night
59,59,3,973,0.00266429840142096,0.864120781527531,Grp,M,SIP-S2-10,Night
60,60,3,976,0.00266429840142096,0.866785079928952,Grp,M,SIP-S2-10,Night
61,61,9,985,0.00799289520426288,0.874777975133215,Grp,M,SIP-S2-10,Night
62,62,5,990,0.0044404973357016,0.879218472468916,Grp,M,SIP-S2-10,Night
63,63,2,992,0.00177619893428064,0.880994671403197,Grp,M,SIP-S2-10,Night
64,64,6,998,0.00532859680284192,0.886323268206039,Grp,M,SIP-S2-10,Night
65,65,2,1000,0.00177619893428064,0.88809946714032,Grp,M,SIP-S2-10,Night
66,66,2,1002,0.00177619893428064,0.8898756660746,Grp,M,SIP-S2-10,Night
67,67,6,1008,0.00532859680284192,0.895204262877442,Grp,M,SIP-S2-10,Night
68,68,5,1013,0.0044404973357016,0.899644760213144,Grp,M,SIP-S2-10,Night
69,69,2,1015,0.00177619893428064,0.901420959147424,Grp,M,SIP-S2-10,Night
70,70,3,1018,0.00266429840142096,0.904085257548845,Grp,M,SIP-S2-10,Night
71,71,1,1019,0.00088809946714032,0.904973357015986,Grp,M,SIP-S2-10,Night
72,72,5,1024,0.0044404973357016,0.909413854351687,Grp,M,SIP-S2-10,Night
73,73,2,1026,0.00177619893428064,0.911190053285968,Grp,M,SIP-S2-10,Night
74,74,2,1028,0.00177619893428064,0.912966252220249,Grp,M,SIP-S2-10,Night
75,75,2,1030,0.00177619893428064,0.914742451154529,Grp,M,SIP-S2-10,Night
76,76,2,1032,0.00177619893428064,0.91651865008881,Grp,M,SIP-S2-10,Night
77,77,1,1033,0.00088809946714032,0.91740674955595,Grp,M,SIP-S2-10,Night
78,78,1,1034,0.00088809946714032,0.918294849023091,Grp,M,SIP-S2-10,Night
79,79,2,1036,0.00177619893428064,0.920071047957371,Grp,M,SIP-S2-10,Night
81,81,1,1037,0.00088809946714032,0.920959147424512,Grp,M,SIP-S2-10,Night
82,82,3,1040,0.00266429840142096,0.923623445825933,Grp,M,SIP-S2-10,Night
83,83,2,1042,0.00177619893428064,0.925399644760213,Grp,M,SIP-S2-10,Night
84,84,3,1045,0.00266429840142096,0.928063943161634,Grp,M,SIP-S2-10,Night
85,85,3,1048,0.00266429840142096,0.930728241563055,Grp,M,SIP-S2-10,Night
86,86,2,1050,0.00177619893428064,0.932504440497336,Grp,M,SIP-S2-10,Night
87,87,2,1052,0.00177619893428064,0.934280639431616,Grp,M,SIP-S2-10,Night
90,90,4,1056,0.00355239786856128,0.937833037300178,Grp,M,SIP-S2-10,Night
92,92,2,1058,0.00177619893428064,0.939609236234458,Grp,M,SIP-S2-10,Night
93,93,2,1060,0.00177619893428064,0.941385435168739,Grp,M,SIP-S2-10,Night
94,94,1,1061,0.00088809946714032,0.942273534635879,Grp,M,SIP-S2-10,Night
95,95,1,1062,0.00088809946714032,0.94316163410302,Grp,M,SIP-S2-10,Night
96,96,1,1063,0.00088809946714032,0.94404973357016,Grp,M,SIP-S2-10,Night
97,97,1,1064,0.00088809946714032,0.9449378330373,Grp,M,SIP-S2-10,Night
98,98,2,1066,0.00177619893428064,0.946714031971581,Grp,M,SIP-S2-10,Night
99,99,1,1067,0.00088809946714032,0.947602131438721,Grp,M,SIP-S2-10,Night
100,100,2,1069,0.00177619893428064,0.949378330373002,Grp,M,SIP-S2-10,Night
101,101,1,1070,0.00088809946714032,0.950266429840142,Grp,M,SIP-S2-10,Night
102,102,1,1071,0.00088809946714032,0.951154529307282,Grp,M,SIP-S2-10,Night
103,103,1,1072,0.00088809946714032,0.952042628774423,Grp,M,SIP-S2-10,Night
104,104,1,1073,0.00088809946714032,0.952930728241563,Grp,M,SIP-S2-10,Night
106,106,1,1074,0.00088809946714032,0.953818827708703,Grp,M,SIP-S2-10,Night
107,107,1,1075,0.00088809946714032,0.954706927175844,Grp,M,SIP-S2-10,Night
108,108,2,1077,0.00177619893428064,0.956483126110124,Grp,M,SIP-S2-10,Night
111,111,2,1079,0.00177619893428064,0.958259325044405,Grp,M,SIP-S2-10,Night
114,114,2,1081,0.00177619893428064,0.960035523978686,Grp,M,SIP-S2-10,Night
116,116,1,1082,0.00088809946714032,0.960923623445826,Grp,M,SIP-S2-10,Night
119,119,1,1083,0.00088809946714032,0.961811722912966,Grp,M,SIP-S2-10,Night
120,120,1,1084,0.00088809946714032,0.962699822380107,Grp,M,SIP-S2-10,Night
121,121,1,1085,0.00088809946714032,0.963587921847247,Grp,M,SIP-S2-10,Night
127,127,1,1086,0.00088809946714032,0.964476021314387,Grp,M,SIP-S2-10,Night
128,128,2,1088,0.00177619893428064,0.966252220248668,Grp,M,SIP-S2-10,Night
129,129,1,1089,0.00088809946714032,0.967140319715808,Grp,M,SIP-S2-10,Night
132,132,1,1090,0.00088809946714032,0.968028419182948,Grp,M,SIP-S2-10,Night
133,133,1,1091,0.00088809946714032,0.968916518650089,Grp,M,SIP-S2-10,Night
138,138,1,1092,0.00088809946714032,0.969804618117229,Grp,M,SIP-S2-10,Night
140,140,1,1093,0.00088809946714032,0.97069271758437,Grp,M,SIP-S2-10,Night
141,141,1,1094,0.00088809946714032,0.97158081705151,Grp,M,SIP-S2-10,Night
142,142,1,1095,0.00088809946714032,0.97246891651865,Grp,M,SIP-S2-10,Night
145,145,2,1097,0.00177619893428064,0.974245115452931,Grp,M,SIP-S2-10,Night
146,146,1,1098,0.00088809946714032,0.975133214920071,Grp,M,SIP-S2-10,Night
151,151,1,1099,0.00088809946714032,0.976021314387211,Grp,M,SIP-S2-10,Night
153,153,1,1100,0.00088809946714032,0.976909413854352,Grp,M,SIP-S2-10,Night
154,154,1,1101,0.00088809946714032,0.977797513321492,Grp,M,SIP-S2-10,Night
155,155,1,1102,0.00088809946714032,0.978685612788632,Grp,M,SIP-S2-10,Night
156,156,1,1103,0.00088809946714032,0.979573712255773,Grp,M,SIP-S2-10,Night
160,160,1,1104,0.00088809946714032,0.980461811722913,Grp,M,SIP-S2-10,Night
161,161,1,1105,0.00088809946714032,0.981349911190053,Grp,M,SIP-S2-10,Night
163,163,1,1106,0.00088809946714032,0.982238010657194,Grp,M,SIP-S2-10,Night
168,168,1,1107,0.00088809946714032,0.983126110124334,Grp,M,SIP-S2-10,Night
169,169,1,1108,0.00088809946714032,0.984014209591474,Grp,M,SIP-S2-10,Night
171,171,1,1109,0.00088809946714032,0.984902309058615,Grp,M,SIP-S2-10,Night
175,175,1,1110,0.00088809946714032,0.985790408525755,Grp,M,SIP-S2-10,Night
176,176,2,1112,0.00177619893428064,0.987566607460036,Grp,M,SIP-S2-10,Night
177,177,2,1114,0.00177619893428064,0.989342806394316,Grp,M,SIP-S2-10,Night
